year,month,crime_month,major_category,total_crimes,avg_temp,avg_dewp,avg_visib,avg_wdsp,avg_mxpsd,avg_gust,avg_max_temp,avg_min_temp,avg_prcp,fog_days
2014,9,2014-09-01,Drugs,3177,61.946666666666665,54.09,5.073333333333332,5.140000000000001,9.1,934.4433333333332,70.68333333333332,54.13,0.014,2
2014,9,2014-09-01,Other Notifiable Offences,1245,61.946666666666665,54.09,5.073333333333332,5.140000000000001,9.1,934.4433333333332,70.68333333333332,54.13,0.014,2
2014,9,2014-09-01,Robbery,1743,61.946666666666665,54.09,5.073333333333332,5.140000000000001,9.1,934.4433333333332,70.68333333333332,54.13,0.014,2
2014,9,2014-09-01,Theft and Handling,23161,61.946666666666665,54.09,5.073333333333332,5.140000000000001,9.1,934.4433333333332,70.68333333333332,54.13,0.014,2
2014,9,2014-09-01,Violence Against the Person,16745,61.946666666666665,54.09,5.073333333333332,5.140000000000001,9.1,934.4433333333332,70.68333333333332,54.13,0.014,2
2014,10,2014-10-01,Burglary,6483,56.88709677419354,51.380645161290325,6.035483870967742,8.006451612903227,13.767741935483873,558.9419354838709,63.55483870967742,50.56774193548387,0.0974193548387096,4
2014,10,2014-10-01,Criminal Damage,5491,56.88709677419354,51.380645161290325,6.035483870967742,8.006451612903227,13.767741935483873,558.9419354838709,63.55483870967742,50.56774193548387,0.0974193548387096,4
2014,10,2014-10-01,Drugs,3671,56.88709677419354,51.380645161290325,6.035483870967742,8.006451612903227,13.767741935483873,558.9419354838709,63.55483870967742,50.56774193548387,0.0974193548387096,4
2014,10,2014-10-01,Other Notifiable Offences,1147,56.88709677419354,51.380645161290325,6.035483870967742,8.006451612903227,13.767741935483873,558.9419354838709,63.55483870967742,50.56774193548387,0.0974193548387096,4
2014,10,2014-10-01,Robbery,1941,56.88709677419354,51.380645161290325,6.035483870967742,8.006451612903227,13.767741935483873,558.9419354838709,63.55483870967742,50.56774193548387,0.0974193548387096,4
2014,10,2014-10-01,Theft and Handling,24507,56.88709677419354,51.380645161290325,6.035483870967742,8.006451612903227,13.767741935483873,558.9419354838709,63.55483870967742,50.56774193548387,0.0974193548387096,4
2014,10,2014-10-01,Violence Against the Person,17297,56.88709677419354,51.380645161290325,6.035483870967742,8.006451612903227,13.767741935483873,558.9419354838709,63.55483870967742,50.56774193548387,0.0974193548387096,4
2014,11,2014-11-01,Burglary,6873,49.38666666666667,45.8,5.01,6.370000000000001,11.086666666666666,837.1233333333333,54.633333333333326,43.32333333333333,0.1679999999999999,6
2014,11,2014-11-01,Criminal Damage,5281,49.38666666666667,45.8,5.01,6.370000000000001,11.086666666666666,837.1233333333333,54.633333333333326,43.32333333333333,0.1679999999999999,6
2014,11,2014-11-01,Drugs,3674,49.38666666666667,45.8,5.01,6.370000000000001,11.086666666666666,837.1233333333333,54.633333333333326,43.32333333333333,0.1679999999999999,6
2014,11,2014-11-01,Other Notifiable Offences,1166,49.38666666666667,45.8,5.01,6.370000000000001,11.086666666666666,837.1233333333333,54.633333333333326,43.32333333333333,0.1679999999999999,6
2014,11,2014-11-01,Robbery,1888,49.38666666666667,45.8,5.01,6.370000000000001,11.086666666666666,837.1233333333333,54.633333333333326,43.32333333333333,0.1679999999999999,6
2014,11,2014-11-01,Theft and Handling,23729,49.38666666666667,45.8,5.01,6.370000000000001,11.086666666666666,837.1233333333333,54.633333333333326,43.32333333333333,0.1679999999999999,6
2014,11,2014-11-01,Violence Against the Person,17093,49.38666666666667,45.8,5.01,6.370000000000001,11.086666666666666,837.1233333333333,54.633333333333326,43.32333333333333,0.1679999999999999,6
2014,12,2014-12-01,Burglary,6805,43.15806451612902,38.37741935483872,6.312903225806452,9.183870967741935,15.251612903225809,591.9806451612905,49.23225806451613,36.832258064516125,0.0483870967741935,2
2014,12,2014-12-01,Criminal Damage,5019,43.15806451612902,38.37741935483872,6.312903225806452,9.183870967741935,15.251612903225809,591.9806451612905,49.23225806451613,36.832258064516125,0.0483870967741935,2
2014,12,2014-12-01,Drugs,3117,43.15806451612902,38.37741935483872,6.312903225806452,9.183870967741935,15.251612903225809,591.9806451612905,49.23225806451613,36.832258064516125,0.0483870967741935,2
2014,12,2014-12-01,Other Notifiable Offences,1074,43.15806451612902,38.37741935483872,6.312903225806452,9.183870967741935,15.251612903225809,591.9806451612905,49.23225806451613,36.832258064516125,0.0483870967741935,2
2014,12,2014-12-01,Robbery,1848,43.15806451612902,38.37741935483872,6.312903225806452,9.183870967741935,15.251612903225809,591.9806451612905,49.23225806451613,36.832258064516125,0.0483870967741935,2
2014,12,2014-12-01,Theft and Handling,23317,43.15806451612902,38.37741935483872,6.312903225806452,9.183870967741935,15.251612903225809,591.9806451612905,49.23225806451613,36.832258064516125,0.0483870967741935,2
2014,12,2014-12-01,Violence Against the Person,16385,43.15806451612902,38.37741935483872,6.312903225806452,9.183870967741935,15.251612903225809,591.9806451612905,49.23225806451613,36.832258064516125,0.0483870967741935,2
2015,1,2015-01-01,Burglary,6521,41.92903225806453,36.84516129032258,6.096774193548387,9.56774193548387,16.170967741935485,529.9096774193548,47.86451612903226,34.30967741935484,0.0770967741935483,2
2015,1,2015-01-01,Criminal Damage,4823,41.92903225806453,36.84516129032258,6.096774193548387,9.56774193548387,16.170967741935485,529.9096774193548,47.86451612903226,34.30967741935484,0.0770967741935483,2
2015,1,2015-01-01,Drugs,3690,41.92903225806453,36.84516129032258,6.096774193548387,9.56774193548387,16.170967741935485,529.9096774193548,47.86451612903226,34.30967741935484,0.0770967741935483,2
2015,1,2015-01-01,Other Notifiable Offences,1054,41.92903225806453,36.84516129032258,6.096774193548387,9.56774193548387,16.170967741935485,529.9096774193548,47.86451612903226,34.30967741935484,0.0770967741935483,2
2015,1,2015-01-01,Robbery,1795,41.92903225806453,36.84516129032258,6.096774193548387,9.56774193548387,16.170967741935485,529.9096774193548,47.86451612903226,34.30967741935484,0.0770967741935483,2
2015,1,2015-01-01,Theft and Handling,22985,41.92903225806453,36.84516129032258,6.096774193548387,9.56774193548387,16.170967741935485,529.9096774193548,47.86451612903226,34.30967741935484,0.0770967741935483,2
2015,1,2015-01-01,Violence Against the Person,16187,41.92903225806453,36.84516129032258,6.096774193548387,9.56774193548387,16.170967741935485,529.9096774193548,47.86451612903226,34.30967741935484,0.0770967741935483,2
2015,2,2015-02-01,Burglary,5974,40.80714285714285,35.192857142857136,6.078571428571427,7.139285714285713,12.028571428571428,651.8678571428572,46.375,34.364285714285714,0.0571428571428571,2
2015,2,2015-02-01,Criminal Damage,4628,40.80714285714285,35.192857142857136,6.078571428571427,7.139285714285713,12.028571428571428,651.8678571428572,46.375,34.364285714285714,0.0571428571428571,2
2015,2,2015-02-01,Drugs,3302,40.80714285714285,35.192857142857136,6.078571428571427,7.139285714285713,12.028571428571428,651.8678571428572,46.375,34.364285714285714,0.0571428571428571,2
2015,2,2015-02-01,Other Notifiable Offences,1067,40.80714285714285,35.192857142857136,6.078571428571427,7.139285714285713,12.028571428571428,651.8678571428572,46.375,34.364285714285714,0.0571428571428571,2
2015,2,2015-02-01,Robbery,1644,40.80714285714285,35.192857142857136,6.078571428571427,7.139285714285713,12.028571428571428,651.8678571428572,46.375,34.364285714285714,0.0571428571428571,2
2015,2,2015-02-01,Theft and Handling,21243,40.80714285714285,35.192857142857136,6.078571428571427,7.139285714285713,12.028571428571428,651.8678571428572,46.375,34.364285714285714,0.0571428571428571,2
2015,2,2015-02-01,Violence Against the Person,15458,40.80714285714285,35.192857142857136,6.078571428571427,7.139285714285713,12.028571428571428,651.8678571428572,46.375,34.364285714285714,0.0571428571428571,2
2015,3,2015-03-01,Burglary,6336,45.7258064516129,36.906451612903226,38.0225806451613,8.925806451612903,14.919354838709678,687.5806451612904,52.92903225806452,38.68064516129033,0.0329032258064516,0
2015,3,2015-03-01,Criminal Damage,5364,45.7258064516129,36.906451612903226,38.0225806451613,8.925806451612903,14.919354838709678,687.5806451612904,52.92903225806452,38.68064516129033,0.0329032258064516,0
2015,3,2015-03-01,Drugs,3237,45.7258064516129,36.906451612903226,38.0225806451613,8.925806451612903,14.919354838709678,687.5806451612904,52.92903225806452,38.68064516129033,0.0329032258064516,0
2015,3,2015-03-01,Other Notifiable Offences,1147,45.7258064516129,36.906451612903226,38.0225806451613,8.925806451612903,14.919354838709678,687.5806451612904,52.92903225806452,38.68064516129033,0.0329032258064516,0
2015,3,2015-03-01,Robbery,1862,45.7258064516129,36.906451612903226,38.0225806451613,8.925806451612903,14.919354838709678,687.5806451612904,52.92903225806452,38.68064516129033,0.0329032258064516,0
2015,3,2015-03-01,Theft and Handling,24490,45.7258064516129,36.906451612903226,38.0225806451613,8.925806451612903,14.919354838709678,687.5806451612904,52.92903225806452,38.68064516129033,0.0329032258064516,0
2015,3,2015-03-01,Violence Against the Person,17660,45.7258064516129,36.906451612903226,38.0225806451613,8.925806451612903,14.919354838709678,687.5806451612904,52.92903225806452,38.68064516129033,0.0329032258064516,0
2015,4,2015-04-01,Burglary,5437,51.18666666666667,39.93333333333334,105.82999999999998,7.47,13.03,772.3966666666665,61.38,42.036666666666655,0.021,2
2015,4,2015-04-01,Criminal Damage,5284,51.18666666666667,39.93333333333334,105.82999999999998,7.47,13.03,772.3966666666665,61.38,42.036666666666655,0.021,2
2015,4,2015-04-01,Drugs,3057,51.18666666666667,39.93333333333334,105.82999999999998,7.47,13.03,772.3966666666665,61.38,42.036666666666655,0.021,2
2015,4,2015-04-01,Other Notifiable Offences,1135,51.18666666666667,39.93333333333334,105.82999999999998,7.47,13.03,772.3966666666665,61.38,42.036666666666655,0.021,2
2015,4,2015-04-01,Robbery,1782,51.18666666666667,39.93333333333334,105.82999999999998,7.47,13.03,772.3966666666665,61.38,42.036666666666655,0.021,2
2015,4,2015-04-01,Theft and Handling,23171,51.18666666666667,39.93333333333334,105.82999999999998,7.47,13.03,772.3966666666665,61.38,42.036666666666655,0.021,2
2015,4,2015-04-01,Violence Against the Person,16579,51.18666666666667,39.93333333333334,105.82999999999998,7.47,13.03,772.3966666666665,61.38,42.036666666666655,0.021,2
